label,x,y,z
3,-69.298,-40.425,-30.45
2,-97.94,23.202,13.861
1,49.307,-82.19,5.6592
3,-71.16,-25.343,-40.634
8,68.988,-66.858,56.21
2,-79.165,48.551,-20.65
9,-31.514,-30.655,7.2508
2,-82.502,48.39,-4.8506
4,3.5242,-73.626,-34.362
4,15.997,-38.513,12.275
6,25.773,-23.031,13.274
10,12.918,35.981,18.844
3,-57.405,-4.3497,-53.99
3,-80.814,-57.32,-22.36
1,56.529,-79.612,3.7017
10,19.897,43.199,22.858
7,92.84,4.0597,-10.647
8,-2.2132,57.659,-44.725
6,17.333,-33.319,59.676
5,4.7354,98.681,31.903
7,77.06,-4.8653,-19.238
1,72.317,-71.897,24.54
8,4.2879,36.17,-60.611
6,15.063,-20.377,57.4
2,-100.83,-4.059,47.405
5,3.3206,44.395,43.623
5,-22.75,52.782,22.655
6,22.87,-28.303,-14.244
9,-23.915,-22.541,27.072
5,0.26865,58.745,42.99
5,4.2142,96.449,30.906
9,-30.427,-26.18,-0.92457
1,66.41,-79.125,15.462
6,16.438,-20.284,61.645
1,63.847,-67.142,44.742
6,11.736,-15.229,51.353
8,10.985,69.302,-40.457
1,77.315,-70.545,6.4267
5,5.2918,85.155,46.243
10,7.5211,90.436,13.918
10,-6.9404,66.417,11.589
6,27.17,-23.744,12.593
1,74.478,-64.838,15.841
8,-0.83099,42.35,-60.005
9,-37.181,-48.89,19.473
2,-59.711,-35.926,-44.168
1,78.404,-57.907,47.531
9,-18.343,-36.629,0.27499
4,5.6782,-63.431,-18.652
7,95.852,20.822,19.48
9,-32.776,-14.935,19.739
8,8.7204,62.907,-56.33
9,-36.438,-44.79,28.898
10,1.0777,88.009,13.255
7,86.205,0.24543,-21.365
8,-11.585,51.281,-43.073
8,0.46194,41.438,-48.982
8,0.73996,39.279,-43.565
1,50.66,-84.887,12.901
8,-18.296,49.04,-42.934
6,18.819,-32.319,36.294
5,-15.772,68.83,43.76
10,-3.3786,59.937,12.506
5,14.895,58.033,50.673
10,-4.3776,74.499,15.364
2,-87.886,44.533,-11.916
6,16.796,-10.789,31.177
6,18.301,-9.1367,24.115
5,-1.7893,77.28,47.278
3,-65.666,-43.375,-35.73
9,-11.659,-37.47,10.024
10,11.52,32.909,30.673
6,17.479,-21.526,64.519
1,53.325,-73.898,-5.0789
5,-19.174,58.683,19.08
10,15.813,46.062,20.077
9,-27.669,-38.198,30.572
10,16.963,46.78,21.246
10,16.57,39.844,27.425
7,95.829,-5.6635,-19.118
2,-91.114,30.438,-9.0132
4,15.454,-8.5975,57.18
7,81.45,4.2771,-42.963
3,-75.569,-52.227,-21.98
6,12.735,-9.4089,35.667
1,69.337,-69.567,35.865
6,11.761,-13.177,42.899
8,12.922,35.455,-59.806
9,-31.548,-25.05,11.169
3,-63.285,-44.436,-45.191
5,10.376,88.412,42.727
3,-62.352,-44.703,-46.343
3,-74.349,-55.934,-36.502
7,95.604,-2.4849,-31.228
5,8.5825,33.917,48.855
5,15.891,41.163,52.322
9,-45.597,-45.331,25.999
7,98.739,4.3185,-28.719
6,16.033,-26.636,66.415
7,80.136,12.43,-16.434
5,-9.6547,68.299,33.363
1,86.146,-49.549,40.119
5,-6.1556,94.153,24.976
8,-16.071,71.807,-31.911
4,-3.6053,-29.397,-27.072
2,-101.36,25.537,13.046
5,2.46,55.197,50.779
4,-3.8788,-48.363,-32.11
7,93.942,18.368,15.639
7,92.455,23.315,3.326
3,-82.489,-55.708,-25.224
9,37.364,-17.73,-20.094
3,-78.603,-54.014,-26.651
2,-98.772,23.104,29.225
1,72.476,-59.871,9.3581
10,14.419,61.947,2.9316
9,-31.753,-31.439,7.2943
6,8.04,-13.984,42.31
2,-89.527,-3.9611,47.741
3,-69.666,-40.201,-47.079
3,-50.88,-7.3763,-52.059
8,4.5671,52.401,-45.243
5,9.1983,89.024,40.158
5,3.917,43.09,53.571
7,71.251,-1.4394,-45.736
3,-76.72,-56.978,-22.434
2,-95.227,10.848,17.22
8,-5.974,59.875,-39.777
1,84.841,-58.175,38.46
1,76.073,-78.36,24.99
3,-60.099,-30.433,-42.416
8,7.2312,25.845,-58.897
5,10.257,48.295,53.533
10,-3.0784,82.813,10.927
4,-2.1455,-45.397,-40.135
6,14.837,-10.018,30.202
5,-34.348,46.144,8.9784
10,9.5591,45.801,17.317
1,76.378,-58.438,45.583
3,-73.085,-63.068,-26.493
6,25.448,-39.404,23.121
4,20.587,-32.937,-25.523
3,-67.638,-43.335,-34.986
9,-25.554,-43.732,20.451
3,-66.747,-52.575,-40.592
4,22.863,-44.442,-26.758
6,21.776,-22.379,14.086
3,-83.988,-55.821,-25.422
8,10.528,49.875,-43.016
8,-2.0976,40.049,-5.5654
10,15.578,61.339,5.3331
5,8.8297,96.873,32.56
3,-49.137,-8.6903,-54.438
7,83.432,-8.6224,-38.124
5,-8.7726,76.276,31.148
6,11.871,-22.232,20.255
6,25.384,-29.014,26.717
9,-48.524,-36.641,22.487
7,96.486,1.3066,-15.734
3,-69.056,-43.375,-24.909
2,-79.651,51.497,-15.621
3,-80.552,-41.644,-35.982
10,-10.801,44.736,3.2484
3,-62.313,-43.929,-41.235
2,-80.707,46.535,-3.3608
6,27.446,-17.33,12.105
3,-82.225,-42.142,-36.097
3,-68.673,-44.541,-43.648
5,8.1993,41.967,59.472
1,75.937,-78.978,24.063
8,16.079,37.54,-43.943
1,80.314,-66.92,31.271
3,-55.48,-32.299,-43.432
10,9.3487,98.011,32.008
6,17.758,-22.209,35.855
9,-37.935,-46.926,33.068
7,88.596,-4.0801,-22.813
3,-60.085,-9.9822,-53.827
10,10.161,36.816,12.207
3,-24.833,16.516,-45.897
5,-4.6268,95.214,28.022
2,-99.001,1.6183,48.769
8,12.045,46.07,-42.769
2,-82.132,50.505,-16.115
10,-16.238,49.308,11.303
4,3.603,-32.62,-41.03
9,-19.558,-32.901,9.6386
2,-87.824,46.623,-11.043
3,-54.456,-4.9776,-47.161
5,-0.34692,95.766,37.703
6,17.13,-15.368,49.058
4,9.7397,-56.513,-21.694
6,28.657,-34.018,-0.4068
2,-88.037,12.781,18.975
1,83.269,-55.637,42.619
1,73.532,-65.679,4.4314
5,6.9568,37.982,41.442
8,-6.8515,75.003,-30.159
6,14.077,-22.184,65.721
9,-21.324,-19.365,6.1567
6,19.322,-18.397,35.574
4,18.7,-58.785,-40.136
3,-61.069,-42.246,-45.83
6,20.616,-22.851,-9.0638
10,18.139,82.08,9.6867
7,92.141,3.3519,-17.165
2,-102.34,15.097,24.887
10,-0.64526,87.414,11.867
1,51.681,-81.573,7.9374
3,-68.722,-41.243,-41.134
3,-48.929,-21.516,-49.004
6,17.408,-23.276,26.659
6,17.442,-36.317,-1.013
10,-3.147,-56.98,-46.176
8,-18.464,44.639,-37.789
8,-6.729,72.582,-19.165
1,60.502,-65.089,33.306
5,-25.736,53.564,26.969
1,84.851,-62.051,39.094
7,86.801,21.249,0.79033
3,-54.846,-8.9163,-44
2,-95.354,29.572,-2.5748
9,-22.779,-31.359,2.7585
10,16.724,34.107,45.958
2,-55.434,2.5428,-40.74
8,-3.8759,83.589,-27.184
7,104.47,7.2623,-18.797
7,80.122,0.36449,-20.741
3,-48.731,-18.841,-61.83
1,51.964,-84.231,17.363
1,74.52,-55.692,12.055
9,-22.897,-43.409,10.021
6,14.311,-17.497,41.181
6,12.42,-21.238,52.533
5,-2.7518,45.721,24.053
10,-2.3247,38.214,6.9592
4,-42.031,-5.0522,-23.541
10,-14.114,78.62,3.0728
8,-48.143,-43.191,46.218
7,89.055,-4.0417,-34.863
8,-1.9968,84.855,14.802
4,3.1341,-50.953,-25.915
7,85.191,-0.95448,-29.818
1,54.686,-75.932,37.527
9,-33.572,-39.518,23.226
6,26.859,-30.862,29.655
3,-55.893,-32.757,-43.523
7,86.532,23.936,17.416
5,15.399,63.378,48.251
8,12.17,29.535,-58.954
3,-73.06,-41.365,-28.42
10,-1.9346,81.479,7.4984
3,4.6093,-27.024,67.546
2,-88.08,47.097,-9.5708
2,-74.082,52.064,-22.934
4,20.19,-39.331,-32.276
9,-32.788,-31.047,39.499
1,46.523,-84.995,23.293
6,23.426,-31.365,42.853
3,-59.56,-6.1022,-32.156
10,-13.357,69.569,9.8352
5,-14.782,67.707,24.704
4,-11.864,-40.535,15.447
2,-94.213,-2.7735,44.795
3,-60.354,-54.628,-50.682
4,6.8904,-43.005,-45.144
9,2.8323,-18.816,-18.759
5,0.79938,38.456,38.55
2,-99.012,23.173,18.852
8,-16.117,69.895,-33.872
4,17.844,-48.379,-25.774
8,-20.914,38.471,-35.857
9,-31.993,-41.464,15.069
9,-47.559,-44.011,45.634
1,79.277,-58.592,20.076
2,-87.383,17.967,20.45
7,83.291,9.4725,-2.5187
7,86.292,12.788,-23.258
8,-17.561,38.492,-36.652
6,26.798,-23.202,-20.491
5,-23.247,53.135,21.907
7,92.882,17.421,21.746
8,6.0344,53.215,-43.66
8,-10.585,86.076,6.9392
8,-6.6855,74.362,-29.998
6,26.698,-36.589,28.802
4,-8.2721,-53.512,-37.662
1,78.465,-54.085,16.479
2,-82.279,38.119,-11.352
1,72.025,-85.673,20.318
4,-66.702,34.878,-11.884
8,-6.1723,46.84,-47.385
3,-60.043,-29.82,-41.955
8,-28.135,49.748,-38.369
2,-100.2,9.6707,24.191
3,-72.761,-40.519,-34.225
4,10.085,-49.174,-22.69
2,-97.479,-15.03,55.273
7,73.965,10.748,-29.075
2,-98.148,9.6925,32.423
8,5.7714,23.505,-59.401
3,-74.064,-45.072,-30.111
2,-97.83,-9.1915,48.238
7,68.403,3.0403,-32.384
10,21.011,51.288,15.47
8,-8.29,55.025,-41.983
7,78.478,9.6637,-31.221
8,-2.6941,75.102,-32.856
8,-7.9073,62.024,-34.165
8,8.7312,68.848,-45.564
2,-87.531,8.4962,28.166
6,19.113,-7.0217,34.242
3,-68.873,-54.491,-42.161
4,-3.6678,-46.767,-34.078
9,-17.809,-26.011,16.871
7,90.147,-3.4255,-40.91
10,-10.687,66.219,9.1083
7,78.682,-2.5705,-41.467
8,2.6494,33.865,-59.603
8,-6.2476,43.593,-54.52
9,-25.815,-33.28,30.836
2,-85.549,23.755,12.75
8,-0.12992,67.779,-40.27
10,8.6868,73.79,7.8216
7,93.39,9.11,-3.7585
4,6.5562,-58.743,-24.497
4,10.806,-55.304,-36.185
1,78.346,-65.802,21.142
4,-4.9174,-46.092,-47.563
2,-101.02,-6.6415,44.718
3,-46.115,-21.115,-47.603
4,1.0695,-65.785,-33.215
8,-1.0535,56.188,-46.472
2,-83.527,42.657,-5.0917
6,16.193,-26.381,66.03
4,-0.99126,-66.243,-22.805
9,-44.587,-43.44,28.149
1,73.131,-61.12,39.564
7,88.051,11.969,7.5272
3,-68.754,-33.216,-49.712
7,74.033,-2.9352,-43.045
6,30.133,-23.562,-13.54
3,-57.285,11.227,-24.152
8,4.598,51.748,-44.07
8,18.563,43.828,-55.768
6,19.83,-18.964,23.352
8,-21.806,58.981,-36.665
5,-1.4315,92.91,41.06
8,-5.1987,71.416,-43.639
1,77.701,-69.849,14.26
8,-2.6839,67.133,-44.35
2,-98.772,6.7443,28.877
10,5.0442,74.241,14.443
7,99.899,9.2123,-3.5632
2,-99.293,-6.4296,44.3
7,92.374,20.115,9.6881
8,2.8794,69.88,-38.221
2,-97.357,19.411,9.0526
7,94.792,3.0136,-31.429
9,-34.781,-44.148,27.273
5,6.5183,44.419,57.263
9,-35.614,-40.694,26.16
2,-97.526,1.7942,26.871
2,-82.667,34.389,-9.4766
6,-1.0716,-41.082,-26.648
7,78.251,5.8288,-31.853
4,-2.6065,-52.173,-38.955
9,-41.127,-30.76,1.804
1,78.043,-74.898,40.764
10,-14.441,75.029,0.54486
6,20.78,-32.508,12.855
1,82.606,-54.872,16.397
10,2.0201,38.063,15.983
2,-83.894,38.663,7.2693
8,1.4248,57.425,-45.007
8,0.55988,51.442,-42.799
1,60.037,-64.859,32.356
3,-80.581,-57.306,-29.228
6,17.54,-33.39,-1.2859
9,-28.825,-33.476,7.5699
9,-45.321,-49.566,44.516
6,20.156,-19.122,22.43
9,-18.142,-36.498,3.7292
4,-1.084,-32.442,-42.137
2,-98.634,-9.862,48.248
5,-11.316,70.842,39.496
5,-6.2581,78.817,42.617
3,-50.446,-9.7762,-58.534
8,-20.447,44.732,-33.529
10,-2.183,91.582,11.578
10,10.473,36.311,12.358
7,86.153,17.124,-11.769
3,-47.983,-17.674,-60.789
2,-98.896,5.9609,31.393
9,-13.627,-28.288,-8.1504
6,16.638,-8.4588,22.229
10,-3.6135,92.965,15.486
6,24.423,-30.033,11.986
7,85.414,6.9955,-27.087
7,87.961,-4.196,-26.943
7,72.683,1.105,-10.927
1,65.955,-81.883,19.996
2,-95.626,15.562,8.3642
4,-7.9104,-69.541,-39.862
8,-16.656,38.353,-39.501
10,-6.217,45.458,17.184
1,51.24,-82.461,9.958
7,85.127,15.555,-11.578
7,90.935,23.975,8.5583
5,-8.8011,75.264,31.459
10,-6.4367,92.202,15.476
9,-17.292,-37.793,-0.75575
2,-85.714,36.506,10.569
8,9.4758,72.652,-34.113
4,-0.94871,-49.828,-23.964
1,69.748,-81.294,28.499
1,80.431,-56.649,39.124
4,20.351,-45.026,-30.953
5,-0.40723,77.456,43.996
10,15.273,51.75,15.329
1,59.175,-82.152,12.758
10,2.6147,59.096,3.05
3,-75.889,-57.024,-24.388
6,13.761,-16.958,41.732
2,-40.75,45.468,7.7806
6,18.004,-16.02,29.478
4,-8.491,-45.499,-33.714
6,13.428,-19.079,56.87
9,-37.442,-38.234,11.725
8,-3.0363,75.968,-31.116
2,-96.866,17.576,8.384
1,79.429,-58.69,20.799
7,74.776,-7.6824,-41.477
10,21.801,54.331,16.298
3,-56.785,-0.33396,-26.316
10,2.3624,91.282,10.729
1,47.935,-85.416,29.021
10,-11.36,52.903,5.745
8,-1.6832,75.79,-39.694
6,13.719,-7.483,33.947
5,1.6201,41.773,51.428
3,-48.535,-21.828,-48.52
2,-89.982,2.3024,44.631
2,-45.954,-35.878,-36.639
7,76.521,8.8418,-16.128
4,9.6097,-62.814,-38.095
8,13.835,32.327,-60.228
5,-4.3073,61.898,44.585
1,45.961,-84.751,26.092
1,76.989,-69.078,6.3585
9,66.364,6.0038,-1.657
6,25.021,-30.872,32.421
9,-41.03,-48.083,36.92
5,-22.639,52.748,22.452
9,-30.152,-28.877,11.05
5,0.5896,56.668,44.772
10,9.1485,40.819,13.898
2,-97.41,23.602,31.896
2,-83.287,29.111,-6.7402
7,85.75,16.891,1.2288
2,-96.509,24.767,8.3942
10,-18.216,57.272,17.29
4,-14.385,-54.726,-30.449
3,-50.288,5.3348,-21.292
4,4.0501,-29.233,-30.778
10,9.6285,33.173,48.618
10,14.925,36.439,32.93
6,18.07,-12.694,0.88366
7,100.41,19.977,14.731
4,-4.6348,-51.033,-43.182
3,-52.652,6.6633,-25.019
8,14.275,57.722,-44.312
7,69.561,2.6186,-32.277
4,6.1029,-27.962,-32.076
2,-93.598,24.007,-4.6215
1,76.057,-77.469,27.232
9,-15.683,-20.288,-0.28144
4,-12.701,-54.481,-30.727
6,26.144,-31.706,39.397
10,-5.9528,93.186,11.822
8,-64.817,16.66,20.538
2,-86.816,16.655,17.955
9,-45.524,-41.982,30.363
1,84.807,-65.771,38.871
1,82.731,-60.323,39.134
6,22.123,-19.434,55.022
4,7.4761,-25.239,-30.087
8,5.8903,68.163,-40.149
4,8.489,-57.681,-21.867
8,15.494,37.859,-59.371
7,70.317,1.5996,-35.08
9,-32.271,-25.593,6.3984
5,-24.081,65.998,-0.81842
4,1.0661,-34.399,-29.85
5,5.442,54.954,54.844
9,-25.173,-37.776,8.7154
4,8.5342,-67.336,-30.78
9,-34.632,-42.203,26.529
8,17.168,36.515,-55.678
3,-48.442,-22.301,-48.212
7,85.746,-3.7618,-28.485
8,13.176,34.722,-57.673
3,-49.889,-16.209,-46.211
2,-82.185,32.506,3.1893
10,1.0165,59.832,3.5683
7,79.268,8.8661,-7.75
5,2.8857,49.512,50.627
4,-9.2091,-46.979,-34.477
7,75.141,-1.5164,-43.191
9,-22.779,-45.555,26.916
3,-48.769,-19.745,-52.677
7,71.227,3.6855,-35.841
4,19.506,-40.29,-28.944
4,-10.832,-64.379,-35.518
3,-73.104,-54.692,-30.944
5,-5.2606,88.532,38.459
8,-16.079,68.394,-34.33
1,78.604,-77.698,38.088
2,-95.584,15.672,9.8542
5,-8.7516,65.925,38.102
8,10.766,46.419,-55.055
3,-75.019,-39.799,-41.189
3,-57.154,-2.5778,-44.58
1,74.443,-63.94,3.9172
1,81.694,-57.326,39.233
5,1.0105,86.678,37.211
8,-19.644,53.797,-31.183
3,-72.138,-46.758,-47.561
3,-62.126,-12.169,-61.488
1,59.495,-66.627,0.97582
9,9.732,-35.31,11.417
8,-6.6097,29.216,-45.674
1,48.578,-83.034,10.8
2,-85.107,36.565,9.6346
8,11.495,67.394,-41.631
1,69.308,-65.462,47.494
4,12.468,-47.343,-35.77
8,2.5111,82.131,-27.134
8,-5.0425,45.499,-48.582
5,2.6379,44.277,59.6
8,-1.2861,38.412,-6.7666
5,14.901,58.653,55.308
7,70.749,6.2722,-31.573
9,-35.484,-37.149,22.257
1,81.108,-57.918,18.983
7,70.528,-3.5689,-46.767
7,93.515,6.0514,-8.384
9,-40.031,-42.474,47.745
10,-10.974,74.715,0.68019
1,62.554,-69.318,37.445
4,7.4198,-70.332,-38.6
10,9.0858,37.915,22.668
3,-48.96,-15.633,-57.921
8,5.6489,54.705,-46.641
6,20.819,-32.144,56.179
4,16.889,-49.884,-37.419
9,-36.258,-36.398,12.906
6,28.049,-30.913,16.938
9,-24.176,-38.319,30.378
7,93.753,6.8519,-26.263
9,-37.251,-37.456,16.128
8,3.2098,82.733,-26.551
1,75.521,-66.786,22.72
5,1.7718,97.514,34.2
9,65.74,5.968,-0.69139
5,-4.0699,97.437,39.07
1,51.34,-82.999,19.339
5,-7.1131,89.734,38.53
2,-89.408,19.945,26.551
4,-3.273,-81.816,-38.75
10,4.762,92.373,12.393
10,-7.5223,67.058,12.191
7,83.015,-9.1844,-43.418
3,-51.245,-6.8107,-50.897
9,-35.747,-40.523,19.298
9,-48.152,-45.941,33.224
1,74.23,-74.181,8.0013
8,-7.2067,61.338,-39.078
4,-45.637,-36.339,-36.482
9,35.987,-15.482,-19.037
5,3.4325,48.091,49.872
8,-15.413,49.418,-43.44
2,-88.477,14.015,19.56
10,-12.951,70.001,10.22
9,-40.082,-48.469,37.514
1,85.272,-64.706,38.101
10,-75.421,-51.388,-21.77
8,0.87941,39.327,-45.836
7,85.263,16.42,-13.44
9,-21.867,-42.746,25.873
1,74.885,-57.056,15.623
1,66.033,-79.613,16.187
9,-32.188,-47.809,27.853
5,0.7552,54.032,44.613
7,86.241,17.222,0.93526
3,-70.079,-40.749,-46.778
2,-91.856,43.604,-6.4481
10,-0.38431,56.339,18.66
4,8.0882,-66.816,-33.529
10,0.19265,46.167,11.688
2,-99.591,7.1155,29.477
2,-100.08,23.078,12.552
2,-41.954,45.608,6.7511
9,-11.887,-24.041,-8.5179
10,2.6828,81.618,8.0995
2,-84.353,38.413,8.6596
6,69.355,-1.9207,-18.461
2,-89.973,6.9907,44.72
4,-13.276,-62.836,-36.135
9,-37.886,-46.862,30.753
5,13.726,67.99,51.612
2,-40.434,45.388,8.1144
6,18.618,-23.165,60.482
2,-85.19,41.624,-13.16
1,68.714,-67.853,6.9949
10,-2.7597,46.974,12.934
5,-2.6475,45.699,38.314
6,21.568,-28.319,-14.837
4,12.274,-32.785,-31.78
2,-90.796,4.3359,29.253
2,-103.07,14.586,25.607
10,3.3427,91.86,13.965
3,-62.064,-41.925,-44.653
3,-76.293,-57.5,-32.633
8,14.312,34.453,-43.96
2,-88.524,8.3488,33.456
6,18.651,-32.717,-2.9461
3,-67.241,-42.502,-33.413
3,-66.057,-32.051,-46.397
8,15.38,31.31,-58.306
5,-83.904,7.8128,30.424
6,15.813,-37.732,10.884
8,12.873,41.624,-47.787
6,29.643,-24.421,-14.384
9,-44.395,-42.096,36.764
2,-54.566,0.92413,-42.947
9,-18.088,-24.11,-3.3904
3,-54.808,-2.9509,-48.692
9,-13.077,-20.391,-1.6414
2,-83.528,32.404,1.8495
10,-5.5562,51.253,16.574
8,3.7328,35.644,-49.755
4,7.6501,-51.256,-21.412
6,25.408,-24.239,-11.828
4,-13.015,-62.64,-36.213
9,6.1845,-13.797,42
6,27.114,-23.861,12.152
7,85.555,16.04,-13.891
4,-3.3915,-45.859,-33.379
2,-99.695,19.323,29.281
5,8.8348,86.094,46.768
8,-12.145,46.84,-37.31
6,23.962,-21.815,-2.7122
4,13.532,-32.054,-32.414
5,-10.056,77.121,28.968
2,-82.104,31.631,1.7831
7,104.05,8.8256,-16.669
2,-82.956,38.654,-10.216
6,21.4,-21.33,49.497
2,-56.263,4.2144,-41.322
6,21.829,-7.4108,25.197
7,80.37,-1.3487,-43.408
5,0.36422,75.73,42.171
6,19.857,-34.882,45.322
4,-9.1861,-22.543,-24.984
3,-66.637,-7.6144,-45.616
9,-20.435,-43.957,6.9669
9,-29.211,-28.112,12.09
7,80.023,11.35,-13.328
7,73.443,-56.24,47.917
6,12.537,-7.7556,42.505
1,62.04,-68.457,4.8138
5,0.3926,43.29,39.826
8,6.2048,37.27,-57.904
2,-87.451,-2.2945,43.719
10,8.5185,75.476,7.4006
10,9.8597,51.034,4.7114
4,-4.7124,-51.929,-30.522
9,-25.675,-24.189,6.1338
3,-63.489,-45.41,-45.307
8,13.453,29.964,-58.067
10,-3.2761,45.811,12.936
10,-6.849,71.741,-25.164
4,-8.0176,-53.574,-37.838
10,5.0818,51.965,-44.651
3,-49.038,-21.091,-50.036
8,-17.609,69.513,-36.129
8,3.2911,39.257,-47.896
5,-6.3543,97.479,37.186
1,51.213,-80.515,11.302
5,-0.43636,53.663,53.088
10,12.467,34.28,29.82
5,-15.44,54.526,16.429
2,-99.079,23.195,18.827
3,-46.314,-3.9383,-23.638
1,73.353,-65.472,4.4316
4,-2.046,-65.808,-32.777
3,-76.255,-54.925,-39.283
3,-48.714,-5.07,-47.725
4,19.975,-40.079,-28.317
1,66.22,-66.053,49.809
9,-34.683,-33.872,30.668
8,-7.1233,53.288,-39.807
1,78.602,-59.132,22.075
3,-68.981,-14.007,-43.57
7,72.023,-1.2529,-19.99
4,8.38,-64.521,-37.26
8,12.428,36.044,-47.312
9,-20.777,-42.681,4.6986
4,-21.099,46.014,-35.866
4,-5.0638,-32.561,-33.311
1,61.952,-84.633,25.557
7,88.702,-3.5296,-35.486
7,89.987,-0.25629,-30.054
7,95.476,21.097,13.141
10,9.3147,34.015,30.458
3,-51.709,-10.771,-41.456
10,-0.46141,84.755,6.9963
3,-63.739,-33.678,-46.341
8,11.531,51.623,-52.952
7,76.7,12.271,-21.324
3,-54.893,-45.57,-48.669
2,-83.729,41.978,-16.255
9,-25.598,-29.977,27.061
1,79.576,-68.73,34.628
10,-1.7207,91.819,3.3982
3,-57.084,-0.54854,-26.293
10,3.9162,71.36,6.5945
2,-53.877,-1.2706,-47.282
4,15.651,-68.237,-39.534
7,92.638,16.735,-1.0972
4,6.7205,-21.004,-25.823
2,-82.603,34.481,-8.8682
2,-95.052,-13.07,58.591
8,-3.8963,41.677,1.2553
3,-63.798,-33.669,-46.67
2,-77.205,51.571,-19.103
8,0.83122,72.315,-41.88
9,-37.672,-29.049,10.254
7,70.808,7.2958,-22.704
5,-12.473,66.329,24.601
10,5.3186,87.338,8.6376
8,-10.336,57.801,-41.706
10,-12.585,76.854,2.8738
8,9.7994,61.246,-52.592
8,17.365,37.364,-42.753
9,-19.481,-20.979,-3.2563
4,2.4606,-33.26,-41.54
10,4.0635,94.486,14.233
9,-14.651,-28.451,-8.3183
1,80.601,-53.958,31.05
8,-0.50926,46.866,-4.2182
6,27.747,-19.344,14.663
4,5.637,-63.12,-19.847
5,11.12,84.001,39.813
7,87.875,22.984,17.285
6,23.389,-16.834,27.038
7,85.948,18.615,2.9847
1,69.614,-74.964,36.457
10,3.9952,58.748,4.2696
4,21.492,-31.835,60.808
6,12.154,-21.659,66.094
6,31.785,-26.175,2.1477
8,6.1262,40.591,-60.219
6,13.004,-28.108,4.3827
10,9.6763,46.707,15.663
8,-1.8487,74.185,-34.463
7,87.081,11.149,2.8988
9,6.4096,-21.356,-22.593
2,-98.243,-5.1885,46.448
2,-97.813,-10.106,57.226
2,-82.122,41.986,-13.366
8,-13.627,51.089,-38.15
4,-8.9898,-50.371,-36.344
4,10.935,-53.935,-23.515
1,69.897,-67.647,47.266
1,49.263,-83.54,12.851
9,-41.308,-51.277,32.321
2,-45.956,-35.866,-36.64
9,-14.993,-19.879,-3.9663
2,-94.05,13.745,30.577
1,69.765,-65.498,13.094
6,25.401,-41.697,16.594
1,63.457,-80.001,19.443
1,59.064,-69.607,0.17929
6,18.886,-42.099,17.485
10,15.478,51.767,15.145
2,-92.316,-13.976,55.916
3,-66.014,-34.789,-42.567
3,-57.923,-13.162,-56.196
7,84.202,21.56,1.7219
5,2.5884,36.411,37.225
5,-12.807,66.676,44.312
5,3.1445,55.037,46.379
9,-29.516,-27.629,5.5745
3,-67.317,-7.1499,-42.58
5,5.7979,84.543,44.667
10,11.838,59.118,17.011
3,-52.838,1.6203,-19.016
10,0.049087,84.541,7.2003
1,84.378,-61.468,35.43
1,75.572,-66.687,2.7287
4,-44.058,-4.4459,-23.429
2,-95.071,4.8682,48.891
3,-63.195,-39.825,-40.314
3,-73.692,-31.971,-33.481
3,-63.675,-15.511,-61.864
5,1.5211,60.293,40.496
5,14.712,38.918,57.529
7,83.084,12.26,-24.992
4,12.989,-64.621,-32.327
7,88.448,-4.7178,-22.631
6,28.308,-20.144,15.708
9,-25.615,-29.699,26.969
8,5.0938,37.273,-61.008
4,12.062,-54.025,-24.564
5,8.1111,43.982,50.121
7,88.087,9.006,5.761
9,-35.048,-35.697,2.8349
9,35.97,-15.651,-19.135
1,49.886,-86.714,26.305
3,-72.093,-46.32,-47.829
4,8.7925,-48.571,-24.14
4,-1.7295,-25.367,-23.948
2,-91.217,-12.374,51.481
3,-81.833,-58.333,-20.222
9,-3.4878,-33.079,-5.042
1,79.882,-71.505,34.498
1,59.413,-71.541,41.508
7,76.926,6.3483,-17.483
1,72.325,-80.165,39.052
8,1.1974,56.417,-41.078
2,-99.738,19.565,30.326
6,22.831,-31.406,44.195
5,-18.497,53.962,10.134
7,96.086,12.83,-4.9026
3,-72.09,-54.682,-31.131
7,78.756,-7.6617,-35.777
5,7.4231,49.215,53.401
7,80.414,-1.5422,-43.941
10,11.405,29.2,40.398
8,-6.2085,52.51,-42.281
8,7.4759,48.015,-53.339
5,0.99943,42.113,39.878
5,-14.151,68.889,38.387
2,-94.131,-3.7473,57.721
6,16.674,-18.124,60.032
7,87.106,27.358,10.459
8,12.577,33.637,-41.876
4,1.8339,-35.747,-41.631
10,2.2232,79.408,7.5915
2,-91.984,-12.339,51.125
1,65.884,-72.133,29.953
2,-84.137,31.237,9.0754
8,0.27419,75.458,-46.587
7,90.54,26.855,11.641
2,-85.289,48.681,-8.053
2,-87.107,38.584,12.294
6,12.157,-14.879,45.098
4,1.208,-29.841,-26.976
10,7.5236,93.085,13.118
4,-3.7536,-47.907,-42.956
4,7.8382,-71.298,-43.554
2,-90.504,-0.34453,46.367
3,-58.73,-7.2275,-44.065
4,10.07,-74.545,-40.837
2,-89.468,12.852,12.447
9,-14.45,-17.987,1.2353
4,16.517,-32.556,-26.779
7,83.068,-8.9973,-43.289
8,-10.418,60.044,-40
10,6.5846,85.845,12.512
6,15.789,-28.234,23.85
3,-69.675,-50.221,-30.41
2,-96.193,9.3418,31.176
4,23.129,-38.652,-40.464
